"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos-Exp1-Blatt_K-1_1-B,1_01_8080"	"pos-Exp1-Blatt_K-2_1-B,2_01_8082"	"pos-Exp1-Blatt_K-3_1-B,3_01_8084"	"pos-Exp1-Blatt_K-4_1-B,4_01_8086"	"pos-Exp1-Blatt_K-5_1-B,5_01_8088"	"pos-Exp2-Blatt_K-1_1-D,1_01_8091"	"pos-Exp2-Blatt_K-2_1-D,2_01_8093"	"pos-Exp2-Blatt_K-3_1-D,3_01_8095"	"pos-Exp1-Blatt_P-1_1-C,1_01_8081"	"pos-Exp1-Blatt_P-2_1-C,2_01_8083"	"pos-Exp1-Blatt_P-3_1-C,3_01_8085"	"pos-Exp1-Blatt_P-4_1-C,4_01_8087"	"pos-Exp1-Blatt_P-5_1-C,5_01_8089"	"pos-Exp2-Blatt_P-1_1-E,1_01_8092"	"pos-Exp2-Blatt_P-2_1-E,2_01_8094"	"pos-Exp2-Blatt_P-3_1-E,3_01_8096"	"pos-Exp2-Blatt_P-4_1-E,4_01_8099"	"pos-Exp2-Blatt_P-5_1-E,5_01_8100"
""	""	""	""	""	"436.1427"	""	""	""	" 190.695177"	""	""	""	""	""	""	""	""	""	""	""	"  2344.3065"	"  1803.9543"	"  1762.9867"	"  1852.8510"	"  1778.75520"	"  1842.5992"	"  2318.52000"	"  1270.6894"	"6.661282e+03"	"7.166224e+03"	"  5190.81600"	"  5205.54729"	"  5032.35916"	"  5382.33498"	"  5851.92548"	"  4593.8464"	"  4498.54122"	"  5959.07931"
""	""	""	""	""	"436.1792"	""	""	""	" 283.242043"	""	""	""	""	""	""	""	""	""	""	""	"   623.9255"	"   407.2733"	"   413.5046"	"   138.7598"	"   272.55120"	"   424.6728"	"   432.95717"	"   459.7599"	"1.302396e+03"	"1.419468e+03"	"  1627.69875"	"  1215.84335"	"   809.35596"	"   353.54118"	"   926.66833"	"   720.0167"	"   454.75521"	"   688.21680"
""	""	""	""	""	"436.2221"	""	""	""	" 300.697251"	""	""	""	""	""	""	""	""	""	""	""	"  4250.3697"	"  4435.9255"	"  3149.1840"	"  3502.1328"	"  2848.21214"	"  1773.4131"	"  3285.90780"	"  2938.9341"	"3.121694e+03"	"1.625090e+03"	"  2028.57984"	"  2355.76143"	"  1947.73194"	"  2898.90617"	"  3190.55040"	"  3241.5912"	"  2074.99200"	"  3537.16080"
""	""	""	""	""	"437.1440"	""	""	""	" 325.067754"	""	""	""	""	""	""	""	""	""	""	""	"  3398.3832"	"  3588.4498"	"  3367.6977"	"  3111.1989"	"  3344.59063"	"  3155.0065"	"  2942.59574"	"  3392.9894"	"3.396085e+03"	"3.659985e+03"	"  3123.86535"	"  3382.47129"	"  3594.01796"	"  3518.37996"	"  2933.13377"	"  3243.3150"	"  3350.53513"	"  3755.66880"
""	""	""	""	""	"437.1475"	""	""	""	" 267.665627"	""	""	""	""	""	""	""	""	""	""	""	"   983.1170"	"  1163.7788"	"  1127.7182"	"   726.0271"	"   903.53009"	"   841.4708"	"   853.94922"	"  1144.2480"	"2.435785e+03"	"2.336621e+03"	"  3325.75200"	"  1393.26099"	"  2255.33137"	"   952.59114"	"  2000.24478"	"  2863.1937"	"  1839.06778"	"  2721.85843"
""	""	""	""	""	"437.1455"	""	""	""	" 190.549385"	""	""	""	""	""	""	""	""	""	""	""	"   689.4626"	"   533.8286"	"   317.5872"	"   409.8187"	"   461.91729"	"   486.5348"	"   342.27360"	"   370.8202"	"1.359909e+03"	"1.467298e+03"	"  1026.02500"	"   924.42814"	"   870.36240"	"  1105.38470"	"   804.52659"	"   809.9808"	"  1131.91686"	"  1102.59200"
""	""	""	""	""	"437.2336"	""	""	""	" 240.446114"	""	""	""	""	""	""	""	""	""	""	""	"  1381.4376"	"   822.9266"	"  1150.7456"	"   948.9480"	"  1139.57760"	"  1486.0607"	"   713.90400"	"   968.2473"	"1.355083e+03"	"1.276572e+03"	"  1688.01600"	"  1008.45918"	"  1344.74160"	"  1058.40081"	"  1030.68549"	"  1033.8500"	"   953.25732"	"  1044.71033"
""	""	""	""	""	"437.6356"	""	""	""	" 290.658892"	""	""	""	""	""	""	""	""	""	""	""	"  1678.0080"	"   651.1617"	"   526.6281"	"   419.1631"	"   453.73895"	"   371.3575"	"   274.55280"	"   361.5759"	"1.582857e+03"	"2.196045e+03"	"  2787.77958"	"   594.88012"	"  2150.71920"	"   387.30960"	"   767.74989"	"   782.7339"	"   711.15525"	"  1824.96323"
""	""	""	""	""	"438.0552"	""	""	""	"  37.555557"	""	""	""	""	""	""	""	""	""	""	""	"  2456.5501"	"  2269.9343"	"  2407.5878"	"  2640.6446"	"  2650.50308"	"  2024.0492"	"  2493.32640"	"  1897.4278"	"7.600908e+03"	"8.718462e+03"	"  6455.22600"	"  7552.95694"	"  7326.33443"	"  5783.11067"	"  6010.10908"	"  5980.7492"	"  6650.31033"	"  7432.51035"
""	""	""	""	""	"438.0835"	""	""	""	" 232.129838"	""	""	""	""	""	""	""	""	""	""	""	"  2152.5485"	"  1853.8520"	"  2057.7728"	"  2417.0330"	"  1781.09040"	"  2841.6796"	"  2535.36000"	"  1349.7456"	"3.310696e+03"	"2.795234e+03"	"  2635.28193"	"  2301.49260"	"  2322.97048"	"  3210.95857"	"  3838.73034"	"  3912.4608"	"  2366.22480"	"  3092.13840"
""	""	""	""	""	"438.1186"	""	""	""	" 280.688709"	""	""	""	""	""	""	""	""	""	""	""	"  1475.3469"	"  1275.0295"	"   515.4120"	"   535.2869"	"   615.61500"	"   539.3504"	"   872.36400"	"   756.2712"	"8.275629e+02"	"7.003663e+02"	"   654.32033"	"   692.41520"	"   388.56633"	"   652.39120"	"   502.50200"	"   549.3294"	"   516.41280"	"   456.36480"
""	""	""	""	""	"438.1461"	""	""	""	" 325.073686"	""	""	""	""	""	""	""	""	""	""	""	"  1085.5344"	"   716.2392"	"   940.3518"	"   520.9128"	"   762.09320"	"   670.5360"	"   779.28960"	"   821.4009"	"6.831104e+02"	"1.092563e+03"	"   797.09504"	"   760.05965"	"   872.84950"	"   932.83389"	"   863.44513"	"   651.4307"	"   979.24566"	"   959.58549"
""	""	""	""	""	"438.5847"	""	""	""	" 232.126697"	""	""	""	""	""	""	""	""	""	""	""	"   893.5805"	"   983.7249"	"   810.1930"	"  1095.2088"	"   591.02107"	"  1039.2237"	"   975.98820"	"   779.0561"	"1.257658e+03"	"5.647848e+02"	"   720.06113"	"   860.68800"	"   858.90115"	"  1076.96274"	"  1681.12767"	"  1654.9896"	"  1202.44886"	"  1099.54560"
""	""	""	""	""	"439.0589"	""	""	""	"  37.230220"	""	""	""	""	""	""	""	""	""	""	""	"   786.1349"	"   717.3862"	"   591.9270"	"   643.6456"	"   622.95816"	"   409.3442"	"   401.78856"	"   849.3430"	"1.294703e+03"	"1.470553e+03"	"  1628.63676"	"  1155.44250"	"  1195.15875"	"   636.10082"	"  1186.48181"	"  1214.9712"	"  1368.76192"	"  1507.82414"
""	""	""	""	""	"439.0877"	""	""	""	" 232.216000"	""	""	""	""	""	""	""	""	""	""	""	"   396.3168"	"   469.3752"	"   564.4512"	"   558.7800"	"   417.33360"	"   518.8517"	"   496.06320"	"   266.5464"	"7.939349e+02"	"5.931408e+02"	"   639.90537"	"   266.94545"	"   427.92327"	"   359.90045"	"   563.05350"	"   597.6119"	"   636.40404"	"   444.64175"
""	""	""	""	""	"439.6048"	""	""	""	" 289.183101"	""	""	""	""	""	""	""	""	""	""	""	"  8526.8164"	"  7769.3825"	"  4700.2017"	"  4362.6045"	"  5755.93440"	"  4442.1707"	"  5962.87963"	"  5364.4957"	"6.451229e+03"	"4.767556e+03"	"  4915.58303"	"  5403.49705"	"  4590.23964"	"  5389.74859"	"  5081.06160"	"  4657.7232"	"  5420.71835"	"  5700.65037"
""	""	""	""	""	"440.1070"	""	""	""	" 289.173388"	""	""	""	""	""	""	""	""	""	""	""	"  2706.4968"	"  3505.3015"	"  2292.4790"	"  1893.2720"	"  2307.35802"	"  1468.2171"	"  2647.19899"	"  2545.5761"	"2.366677e+03"	"1.905154e+03"	"  1847.04346"	"  2658.67643"	"  2103.74621"	"  2105.28643"	"  1888.50960"	"  1872.8175"	"  2435.28000"	"  2585.97837"
""	""	""	""	""	"440.1471"	""	""	""	" 219.027279"	""	""	""	""	""	""	""	""	""	""	""	"  2113.9820"	"  1488.7560"	"  1287.7651"	"  1820.3835"	"  1536.00490"	"  1697.3568"	"  1245.11305"	"  1552.6861"	"2.802410e+03"	"2.541031e+03"	"  2742.39750"	"  2845.89600"	"  2633.02943"	"  1879.76243"	"  2070.47675"	"  1994.2858"	"  2257.65575"	"  2327.15893"
""	""	""	""	""	"440.6073"	""	""	""	" 289.200596"	""	""	""	""	""	""	""	""	""	""	""	"  1082.7574"	"  1024.3923"	"   559.0312"	"   544.0263"	"   693.39891"	"   640.5120"	"   568.37625"	"   576.8376"	"7.849800e+02"	"7.583446e+02"	"   473.29326"	"   788.71384"	"   793.60118"	"   673.29612"	"   697.30238"	"   679.0286"	"   746.72469"	"   480.12235"
""	""	""	""	""	"441.1361"	""	""	""	" 283.210811"	""	""	""	""	""	""	""	""	""	""	""	" 46435.1184"	" 20499.3508"	" 19440.8736"	" 15020.2151"	" 10499.07343"	" 16028.3168"	" 31098.53010"	" 23779.0887"	"9.787141e+04"	"9.530130e+04"	"133705.11455"	" 90814.53690"	" 63484.00509"	" 36021.41743"	" 57571.06029"	" 47587.3704"	" 36331.93166"	" 42400.33521"
""	""	""	""	""	"441.1365"	""	""	""	" 272.845129"	""	""	""	""	""	""	""	""	""	""	""	" 12563.9115"	"  7849.7973"	"  7790.0270"	"  5485.0365"	"  4434.74288"	"  5713.3743"	"  8949.29556"	"  6668.9976"	"1.927661e+04"	"2.435542e+04"	" 40785.18255"	" 19154.52756"	" 18995.78209"	"  9544.88793"	" 13885.01834"	"  9407.1864"	" 10394.13614"	" 12986.38086"
""	""	""	""	""	"441.3538"	""	""	""	"1005.043007"	""	""	""	""	""	""	""	""	""	""	""	" 11067.5728"	"  7521.0147"	"  3549.0311"	"  5074.0560"	"  3549.17040"	"  5057.7743"	"  5308.88359"	"  6637.8449"	"1.699430e+04"	"2.910305e+04"	" 11708.46711"	"  7225.12759"	"  5704.68041"	"  6667.99680"	" 13350.00480"	" 11170.4930"	"  8882.76720"	"  6192.43543"
""	""	""	""	""	"442.1392"	""	""	""	" 283.200351"	""	""	""	""	""	""	""	""	""	""	""	"  9228.0675"	"  4187.6212"	"  4256.7360"	"  3103.5818"	"  1863.48960"	"  3281.0763"	"  6299.36880"	"  4769.7978"	"1.954851e+04"	"1.928575e+04"	" 27569.20596"	" 17697.70336"	" 13514.26866"	"  7094.44617"	" 12014.60400"	"  9242.9996"	"  7270.66620"	"  8799.70080"
""	""	""	""	""	"442.3575"	""	""	""	"1005.054910"	""	""	""	""	""	""	""	""	""	""	""	"  2750.7242"	"  1808.1174"	"  1197.9576"	"  1440.2160"	"   957.09840"	"  1293.7702"	"  1133.90640"	"  1782.8910"	"4.571285e+03"	"7.551903e+03"	"  3133.89832"	"  1931.95378"	"  1456.83120"	"  1283.02560"	"  3742.32480"	"  2977.3169"	"  2030.62320"	"  1875.04160"
""	""	""	""	""	"442.7696"	""	""	""	"  26.121615"	""	""	""	""	""	""	""	""	""	""	""	"  7901.5855"	"  9802.2097"	"  8594.6351"	"  9149.4228"	"  8269.44000"	"  7037.9709"	"  9007.63962"	"  8371.4095"	"9.394308e+03"	"8.482300e+03"	"  8181.20291"	" 11643.68882"	"  9267.88423"	"  9951.55098"	"  8024.48558"	"  7829.4544"	"  8912.17371"	"  7536.53530"
""	""	""	""	""	"443.1429"	""	""	""	" 283.353855"	""	""	""	""	""	""	""	""	""	""	""	"  1751.1375"	"   735.2544"	"   572.9662"	"   253.1674"	"   373.29840"	"   380.6903"	"   990.91588"	"   990.2363"	"3.798511e+03"	"4.572939e+03"	"  5896.05537"	"  3651.05379"	"  2834.99801"	"  1655.32320"	"  2383.57200"	"  1760.2997"	"   995.68620"	"  1844.71136"
""	""	""	""	""	"443.2958"	""	""	""	" 249.821818"	""	""	""	""	""	""	""	""	""	""	""	"  2165.9116"	"  1854.0205"	"  1595.6088"	"  1477.3206"	"  1558.52586"	"  1364.9394"	"  1832.96322"	"  1485.5872"	"2.107586e+03"	"1.775086e+03"	"  1238.90433"	"  1649.65200"	"  1470.53577"	"  1461.22491"	"  1754.00229"	"  1833.7992"	"  1721.64522"	"  1727.29570"
""	""	""	""	""	"443.3343"	""	""	""	" 829.730744"	""	""	""	""	""	""	""	""	""	""	""	"  7562.3979"	"  7049.2240"	"  6878.4984"	"  6886.7130"	"  7154.92175"	"  7318.6238"	"  7961.09498"	"  8679.8621"	"6.952346e+03"	"7.494658e+03"	"  7219.31138"	"  7427.60400"	"  8207.56080"	"  7649.32109"	"  7774.28093"	"  8068.8328"	"  7604.41200"	"  7844.49626"
""	""	""	""	""	"444.0368"	""	""	""	" 130.774345"	""	""	""	""	""	""	""	""	""	""	""	" 55470.8173"	" 46223.2889"	" 33247.5768"	" 40254.9605"	" 34657.53722"	" 37725.3668"	" 45429.78400"	" 35667.0311"	"3.951260e+04"	"3.816642e+04"	" 31692.00000"	" 39876.99429"	" 36089.71937"	" 37911.49440"	" 38565.14147"	" 39191.3040"	" 41350.70796"	" 35241.19981"
""	""	""	""	""	"444.7678"	""	""	""	"  26.069043"	""	""	""	""	""	""	""	""	""	""	""	"  3178.4824"	"  3959.5856"	"  3287.0055"	"  3439.9418"	"  3152.47367"	"  3026.9083"	"  3832.56401"	"  3329.3165"	"3.701976e+03"	"3.356857e+03"	"  3520.45204"	"  4344.60089"	"  3836.67673"	"  4144.98000"	"  2382.97623"	"  2650.5329"	"  3492.10316"	"  2841.36007"
""	""	""	""	""	"445.0370"	""	""	""	" 130.668869"	""	""	""	""	""	""	""	""	""	""	""	" 11683.6023"	" 10432.7544"	"  7493.3925"	"  8986.8276"	"  8238.60223"	"  8851.7149"	" 10663.80610"	"  8410.6805"	"9.015346e+03"	"9.288141e+03"	"  7261.28767"	"  9339.01516"	"  8073.66270"	"  8967.74727"	"  8912.03040"	"  9360.3676"	"  9623.30671"	"  7952.18063"
""	""	""	""	""	"445.1307"	""	""	""	" 328.795597"	""	""	""	""	""	""	""	""	""	""	""	"  3325.2212"	"  1904.8560"	"  1039.5755"	"  1159.2600"	"  1061.46789"	"   505.1839"	"  1025.38327"	"   547.1896"	"4.423227e+03"	"7.202041e+03"	"  6337.25005"	"  2937.47374"	"  5988.53423"	"   950.22425"	"  1470.20209"	"  3094.5681"	"  2358.37549"	"  4292.48069"
""	""	""	""	""	"446.0243"	""	""	""	" 130.685096"	""	""	""	""	""	""	""	""	""	""	""	" 26798.0666"	" 21995.9258"	" 16042.8240"	" 19094.2319"	"  9722.73276"	" 17454.9085"	" 20637.14070"	" 17025.0970"	"1.892698e+04"	"9.447943e+03"	" 14464.56240"	" 19416.39052"	" 17505.28067"	" 18284.54851"	" 19347.09497"	" 18565.8692"	" 22545.23155"	" 17784.46523"
""	""	""	""	""	"447.1861"	""	""	""	" 466.922218"	""	""	""	""	""	""	""	""	""	""	""	"  3658.5912"	"  5125.9348"	"  4215.3696"	"  4908.5708"	"  3705.29520"	"  2149.7210"	"  2037.28017"	"  2558.8166"	"3.634356e+03"	"3.240673e+03"	"  2323.09767"	"  3187.26292"	"  2885.97360"	"  1302.61038"	"  2437.29864"	"  3397.2670"	"  1432.91112"	"  1217.49678"
""	""	""	""	""	"447.2503"	""	""	""	" 688.415915"	""	""	""	""	""	""	""	""	""	""	""	" 11433.0972"	"  7484.8107"	"  5180.6379"	"  7194.1870"	"  5205.93500"	"  7335.3280"	"  6669.99667"	"  6270.9313"	"1.904629e+04"	"1.899886e+04"	" 10225.84080"	"  8958.97459"	"  9891.26512"	" 11224.56985"	" 15094.39920"	" 16046.1600"	"  9279.27000"	" 10226.88333"
""	""	""	""	""	"448.1290"	""	""	""	" 324.914476"	""	""	""	""	""	""	""	""	""	""	""	"   866.7902"	"  1140.5784"	"  1549.3028"	"  1171.0636"	"  1347.23730"	"  1306.5730"	"   955.09680"	"  1262.8653"	"8.250801e+02"	"8.804777e+02"	"  1042.69963"	"  1082.53200"	"   997.98160"	"  1036.92695"	"   991.67388"	"  1166.5830"	"   938.17125"	"  1130.64975"
""	""	""	""	""	"449.2700"	""	""	""	" 389.290679"	""	""	""	""	""	""	""	""	""	""	""	"  1227.5429"	"  1223.6586"	"  1362.4224"	"  1172.1710"	"  1103.13124"	"   968.1072"	"  1101.63725"	"   812.4547"	"1.367481e+03"	"1.212761e+03"	"  1128.27883"	"  1433.25300"	"  1171.72027"	"  1037.76047"	"  1043.12975"	"  1190.7355"	"  1173.48222"	"  1300.24252"
""	""	""	""	""	"449.8142"	""	""	""	"  25.472097"	""	""	""	""	""	""	""	""	""	""	""	"   361.7372"	"   395.9706"	"   340.7137"	"   283.8936"	"   319.02282"	"   371.0142"	"   514.48195"	"   451.0940"	"8.536339e+02"	"7.919255e+02"	"   433.96481"	"   555.85404"	"   493.82667"	"   618.28433"	"   764.63295"	"   913.4354"	"   798.89188"	"   924.86639"
""	""	""	""	""	"451.1893"	""	""	""	" 300.752539"	""	""	""	""	""	""	""	""	""	""	""	"   772.8519"	"  1038.0854"	"   527.7100"	"   917.5179"	"   442.14231"	"   555.6600"	"   643.51440"	"   579.7389"	"6.407816e+02"	"6.618624e+02"	"   425.03825"	"   549.58037"	"   607.34471"	"   753.12619"	"   420.73265"	"   792.0328"	"   694.88880"	"   925.32714"
""	""	""	""	""	"452.0191"	""	""	""	" 131.019177"	""	""	""	""	""	""	""	""	""	""	""	"  8279.7812"	"  7705.3205"	"  5115.0042"	"  6436.3044"	"  5175.12600"	"  5499.1166"	"  7037.95106"	"  5851.9015"	"6.118525e+03"	"5.640469e+03"	"  4696.08720"	"  6215.09062"	"  3170.53440"	"  6442.85898"	"  6620.14244"	"  7211.4475"	"  3482.45040"	"  5360.18083"
""	""	""	""	""	"452.3940"	""	""	""	" 816.135643"	""	""	""	""	""	""	""	""	""	""	""	"   583.0375"	"  1172.2525"	"  1276.8869"	"  1308.1696"	"  1281.93375"	"  1489.3817"	"  1107.65118"	"  1290.6984"	"9.074535e+02"	"1.186926e+03"	"  1155.77625"	"   936.69382"	"  1055.00427"	"  1333.10077"	"  1338.51462"	"  1266.3456"	"  1625.81250"	"   768.61440"
""	""	""	""	""	"453.1428"	""	""	""	" 188.607919"	""	""	""	""	""	""	""	""	""	""	""	"   969.9997"	"   702.7020"	"   919.6170"	"   696.9474"	"   812.43288"	"   665.1236"	"   616.15788"	"   749.4494"	"8.944500e+02"	"8.734630e+02"	"   762.52387"	"   947.94700"	"   910.93275"	"   790.20956"	"   652.07422"	"   814.7076"	"   551.03640"	"   874.83738"
""	""	""	""	""	"455.0833"	""	""	""	"  37.411268"	""	""	""	""	""	""	""	""	""	""	""	"  1284.9645"	"  1064.0130"	"  1347.3488"	"   622.4105"	"   918.87809"	"  1284.7558"	"   970.44240"	"   706.8136"	"1.012255e+03"	"1.235491e+03"	"  1620.14949"	"  1959.30214"	"  1061.94795"	"  1395.00766"	"  1445.37738"	"  1299.3720"	"   946.42320"	"   932.92734"
""	""	""	""	""	"455.1034"	""	""	""	" 220.498989"	""	""	""	""	""	""	""	""	""	""	""	"  1544.2344"	"  1342.0073"	"  1038.2799"	"  1246.9123"	"  1137.36320"	"  1369.0944"	"   780.21654"	"  1233.5295"	"1.221977e+03"	"1.387499e+03"	"  1001.11765"	"  1078.87250"	"   674.53920"	"   855.42033"	"  1173.72207"	"   809.4176"	"   898.71840"	"  1106.40709"
""	""	""	""	""	"455.1085"	""	""	""	" 256.436448"	""	""	""	""	""	""	""	""	""	""	""	"  2022.0200"	"   766.9464"	"   904.9811"	"   508.0025"	"   719.57520"	"   692.7235"	"   571.25124"	"  1592.8555"	"3.209232e+02"	"2.846395e+02"	"   447.62926"	"   154.83323"	"   263.35606"	"   234.25200"	"   388.59023"	"   678.9179"	"   489.18954"	"   469.31026"
""	""	""	""	""	"455.1878"	""	""	""	" 312.295801"	""	""	""	""	""	""	""	""	""	""	""	"  2736.1872"	"  2499.8446"	"  1539.1197"	"  2101.6800"	"  2140.85380"	"  1999.5984"	"  1697.33118"	"  2336.6345"	"1.610223e+03"	"2.486710e+03"	"  1318.05360"	"  1241.47310"	"  1576.50652"	"  2145.89985"	"  1902.66338"	"  2055.4891"	"  2587.54903"	"  2192.08560"
""	""	""	""	""	"456.1184"	""	""	""	" 325.067754"	""	""	""	""	""	""	""	""	""	""	""	"  4140.3679"	"  4116.0951"	"  4891.5617"	"  4977.3997"	"  4772.57867"	"  4850.6722"	"  4613.85882"	"  4327.9037"	"3.661004e+03"	"3.560093e+03"	"  3863.62283"	"  4488.09165"	"  4402.73167"	"  4521.02013"	"  3995.47566"	"  3784.3584"	"  4360.38913"	"  3884.95059"
""	""	""	""	""	"456.6194"	""	""	""	" 324.917281"	""	""	""	""	""	""	""	""	""	""	""	"  1817.7797"	"  2143.4539"	"  2593.6718"	"  2336.7591"	"  2155.81444"	"  2499.6523"	"  2017.58346"	"  2561.9147"	"1.256098e+03"	"1.799223e+03"	"  1271.25248"	"  1915.53120"	"  2044.45929"	"  1942.95115"	"  1746.03358"	"  1987.2552"	"  1781.44311"	"  1597.89432"
""	""	""	""	""	"456.6840"	""	""	""	" 683.892155"	""	""	""	""	""	""	""	""	""	""	""	"  3538.9498"	"  2056.6320"	"   517.7314"	"   570.6688"	"   581.76783"	"  2104.3443"	"  1294.23678"	"  1663.4100"	"6.162772e+03"	"5.874573e+03"	"  3039.75506"	"  2129.97600"	"  1992.14308"	"  2120.16960"	"  3176.94729"	"  1798.5655"	"  1096.03500"	"  1346.90087"
""	""	""	""	""	"457.1124"	""	""	""	" 204.429000"	""	""	""	""	""	""	""	""	""	""	""	"  2223.4440"	"  1716.5345"	"  1510.0029"	"  1556.7038"	"  1211.07690"	"  1226.4711"	"  1651.20636"	"  1514.2104"	"1.798583e+03"	"1.707493e+03"	"  1152.42216"	"  1585.16165"	"  1422.47040"	"  1037.57375"	"  2271.46867"	"  1127.2344"	"  1824.36167"	"  1582.68443"
""	""	""	""	""	"457.2058"	""	""	""	" 327.023202"	""	""	""	""	""	""	""	""	""	""	""	" 11978.4459"	" 11606.6179"	"  8444.7872"	"  7792.5119"	"  9005.28008"	"  9148.7347"	" 10395.30960"	"  9501.2605"	"1.011364e+04"	"1.223191e+04"	" 10217.29171"	"  8003.47626"	"  9187.94173"	"  9232.45139"	"  9326.12160"	"  9570.2306"	" 11759.40626"	" 11709.16708"
""	""	""	""	""	"457.2057"	""	""	""	" 341.109850"	""	""	""	""	""	""	""	""	""	""	""	" 10595.5092"	"  9509.6249"	"  6776.6637"	"  8008.7352"	"  6669.90476"	"  8737.5540"	"  9280.86388"	"  8148.1700"	"7.722318e+03"	"8.611351e+03"	"  7003.26480"	"  7073.05112"	"  7596.02160"	"  6494.52480"	"  7161.39120"	"  6879.3516"	"  8721.17845"	"  7172.62233"
""	""	""	""	""	"458.0535"	""	""	""	" 196.400524"	""	""	""	""	""	""	""	""	""	""	""	"  6430.2690"	"  6213.3962"	"  4578.9598"	"  4869.9866"	"  4338.81287"	"  4372.8204"	"  5722.33600"	"  3966.3947"	"4.363567e+03"	"4.637465e+03"	"  4102.56298"	"  5228.50345"	"  4588.63555"	"  5301.04706"	"  5197.48869"	"  4545.9540"	"  5735.74277"	"  4612.36562"
""	""	""	""	""	"459.0538"	""	""	""	" 196.352437"	""	""	""	""	""	""	""	""	""	""	""	"  1376.9220"	"   910.3034"	"   977.2818"	"   764.1917"	"  1056.67643"	"   953.0952"	"  1169.16800"	"  1010.3225"	"7.401295e+02"	"1.101844e+03"	"   915.39840"	"  1160.13582"	"   700.35897"	"  1210.54267"	"  1302.69382"	"   817.8637"	"  1235.76516"	"   996.88217"
""	""	""	""	""	"459.1259"	""	""	""	" 325.116011"	""	""	""	""	""	""	""	""	""	""	""	" 19483.0413"	" 19673.9795"	" 20217.0669"	" 19568.7210"	" 20050.86250"	" 19552.9632"	" 20208.48720"	" 19824.1800"	"1.874581e+04"	"1.788533e+04"	" 17977.34443"	" 18152.56190"	" 18678.27326"	" 19574.79451"	" 18396.80969"	" 19136.2968"	" 18915.06775"	" 18315.64080"
""	""	""	""	""	"459.1280"	""	""	""	" 354.049658"	""	""	""	""	""	""	""	""	""	""	""	"  1991.4469"	"  1717.3077"	"  1365.1359"	"  1189.1503"	"  1433.36710"	"  1084.1101"	"  1464.60531"	"  1444.5255"	"3.397828e+03"	"2.806336e+03"	"  2176.79784"	"  2017.61280"	"  1619.47468"	"  2273.77607"	"  2101.34640"	"  2399.1723"	"  2165.51331"	"  2532.96219"
""	""	""	""	""	"459.1470"	""	""	""	" 382.461091"	""	""	""	""	""	""	""	""	""	""	""	" 14671.2370"	"  2904.1814"	"  1229.7725"	"  1395.7824"	"  2272.81680"	"  1164.7587"	"  1487.52240"	"   733.6438"	"6.894750e+03"	"5.307576e+03"	"  4865.52414"	"  2099.40174"	"  5010.00480"	"  1475.16665"	"  1830.04915"	"  2622.4296"	"  2171.38118"	"  2400.74471"
""	""	""	""	""	"460.0070"	""	""	""	" 130.664525"	""	""	""	""	""	""	""	""	""	""	""	"102208.2179"	" 89565.8725"	" 65662.3025"	" 77673.3406"	" 67762.59817"	" 72383.9242"	" 88969.77440"	" 71786.1645"	"7.581036e+04"	"7.347347e+04"	" 61832.76000"	" 78282.98005"	" 69173.81503"	" 76764.20379"	" 79204.21504"	" 80502.5744"	" 82244.42896"	" 68149.93837"
""	""	""	""	""	"460.0337"	""	""	""	"  37.595262"	""	""	""	""	""	""	""	""	""	""	""	"  1868.4325"	"  2366.8920"	"  2711.8530"	"  2741.5090"	"  2016.42950"	"  2251.5754"	"  2150.93063"	"  2015.9448"	"7.541014e+03"	"7.906315e+03"	"  7491.54568"	"  8135.54743"	"  7587.25222"	"  5943.69591"	"  5901.55835"	"  5988.2743"	"  7100.76033"	"  8129.66953"
""	""	""	""	""	"460.0468"	""	""	""	" 196.394372"	""	""	""	""	""	""	""	""	""	""	""	"  1486.4850"	"   972.6526"	"  1185.0621"	"  1225.5131"	"   566.58015"	"  1136.4779"	"  1316.05200"	"   997.6633"	"7.233377e+02"	"1.133675e+03"	"   679.99326"	"  1195.40195"	"   731.99584"	"  1161.22629"	"  1142.03547"	"  1240.4422"	"  1301.60766"	"  1172.35825"
""	""	""	""	""	"460.1285"	""	""	""	" 325.130319"	""	""	""	""	""	""	""	""	""	""	""	"  4733.7840"	"  4441.8564"	"  4752.1545"	"  4788.4438"	"  4356.15582"	"  4486.2528"	"  4430.07026"	"  4429.2326"	"4.320826e+03"	"4.026409e+03"	"  4284.37397"	"  4389.69195"	"  4034.16215"	"  4695.76195"	"  4291.39643"	"  3951.8207"	"  4609.14695"	"  4692.03398"
""	""	""	""	""	"461.0096"	""	""	""	" 130.447441"	""	""	""	""	""	""	""	""	""	""	""	" 20099.0119"	" 18221.7352"	" 13607.0908"	" 16203.5123"	" 13864.34733"	" 15284.4126"	" 18213.48116"	" 14458.9101"	"1.605464e+04"	"1.470934e+04"	" 12747.32388"	" 14628.59122"	" 14408.25523"	" 12003.94361"	" 16812.59721"	" 16463.2558"	" 16943.21898"	" 13732.77323"
